Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-29,2016,9,29,Thursday,39,2016-39,42.02,42.39,41.85,42.03,12671700,34.64,-0.0028469879078789617,34.91857142857143,35.565799999999996
2016-09-30,2016,9,30,Friday,39,2016-39,42.21,42.5,42.06,42.32,14375700,34.88,0.006900011453946364,34.88857142857143,35.5204
2016-10-03,2016,10,3,Monday,40,2016-40,42.31,42.31,41.89,42.03,11152800,34.64,-0.006852727555323845,34.87428571428571,35.464
2016-10-04,2016,10,4,Tuesday,40,2016-40,42.34,42.34,41.78,41.84,13682700,34.48,-0.004520454104918192,34.85857142857143,35.4086
2016-10-05,2016,10,5,Wednesday,40,2016-40,41.93,42.07,41.67,41.81,9607300,34.46,-0.0007174628919009995,34.82642857142857,35.364000000000004
2016-10-06,2016,10,6,Thursday,40,2016-40,41.68,41.94,41.58,41.71,9722900,34.37,-0.0023913041071442764,34.800714285714285,35.3418
2016-10-07,2016,10,7,Friday,40,2016-40,41.83,41.94,41.57,41.73,8122800,34.39,0.0004793184466798106,34.77928571428571,35.316
2016-10-10,2016,10,10,Monday,41,2016-41,41.92,41.99,41.6,41.73,8983600,34.39,0.0,34.74357142857143,35.2906
2016-10-11,2016,10,11,Tuesday,41,2016-41,41.66,41.7,41.4,41.54,12249100,34.23,-0.0045529521255059935,34.684999999999995,35.2648
2016-10-12,2016,10,12,Wednesday,41,2016-41,41.63,41.84,41.5,41.78,12216300,34.43,0.005777589331829702,34.61571428571428,35.2418
2016-10-13,2016,10,13,Thursday,41,2016-41,41.65,41.89,41.51,41.76,17655600,34.41,-0.0004789585626058246,34.557857142857145,35.2166
2016-10-14,2016,10,14,Friday,41,2016-41,41.85,41.91,41.62,41.67,9893800,34.34,-0.002155404139661754,34.535714285714285,35.192
2016-10-17,2016,10,17,Monday,42,2016-42,41.73,41.86,41.57,41.6,10792500,34.28,-0.0016796146217562535,34.47714285714286,35.166799999999995
2016-10-18,2016,10,18,Tuesday,42,2016-42,41.81,42.0,41.73,41.97,11297300,34.59,0.008894346187720004,34.46642857142857,35.1484
2016-10-19,2016,10,19,Wednesday,42,2016-42,41.93,42.12,41.81,42.05,16367400,34.65,0.0019061688047419256,34.46714285714285,35.1308
2016-10-20,2016,10,20,Thursday,42,2016-42,41.97,42.11,41.89,41.93,10620500,34.55,-0.002853648234548034,34.443571428571424,35.108799999999995
2016-10-21,2016,10,21,Friday,42,2016-42,41.85,42.17,41.68,42.13,14401500,34.72,0.004770132999375898,34.449285714285715,35.087999999999994
2016-10-24,2016,10,24,Monday,43,2016-43,42.32,42.77,42.25,42.56,13439200,35.07,0.010206289175776151,34.49142857142857,35.069599999999994
2016-10-25,2016,10,25,Tuesday,43,2016-43,42.64,42.88,42.43,42.54,16484700,35.06,-0.0004700718561715389,34.534285714285716,35.0476
2016-10-26,2016,10,26,Wednesday,43,2016-43,43.0,43.03,42.41,42.44,16886200,34.97,-0.002350920569570203,34.57714285714285,35.0304
2016-10-27,2016,10,27,Thursday,43,2016-43,42.63,42.65,41.9,42.12,14537000,34.71,-0.0075400189258511,34.6,35.0042
2016-10-28,2016,10,28,Friday,43,2016-43,42.26,42.47,42.1,42.23,13398400,34.8,0.002611634632270876,34.62928571428571,34.9792
2016-10-31,2016,10,31,Monday,44,2016-44,42.12,42.41,42.12,42.4,13327500,34.94,0.00402562915938387,34.68,34.96
2016-11-01,2016,11,1,Tuesday,44,2016-44,42.4,42.43,41.91,42.12,12223400,34.71,-0.006603876166349942,34.7,34.9392
2016-11-02,2016,11,2,Wednesday,44,2016-44,42.1,42.34,42.01,42.05,12034300,34.65,-0.0016617794678744913,34.71714285714285,34.9154
2016-11-03,2016,11,3,Thursday,44,2016-44,42.22,42.22,41.96,42.03,11258000,34.64,-0.00047566307994761914,34.73857142857143,34.8914
2016-11-04,2016,11,4,Friday,44,2016-44,41.85,42.04,41.69,41.69,14464200,34.36,-0.00808934959206331,34.74428571428571,34.8646
2016-11-07,2016,11,7,Monday,45,2016-45,42.04,42.5,42.04,42.46,14038500,34.99,0.01846933121927874,34.77285714285714,34.8562
2016-11-08,2016,11,8,Tuesday,45,2016-45,42.37,42.98,42.37,42.88,12036600,35.34,0.009891927508620224,34.82214285714286,34.8512
2016-11-09,2016,11,9,Wednesday,45,2016-45,41.76,42.32,41.7,42.27,21351000,34.83,-0.01422577375989209,34.84214285714286,34.8408
2016-11-10,2016,11,10,Thursday,45,2016-45,41.86,42.26,40.85,40.94,33245500,33.74,-0.03146450032020365,34.77214285714286,34.8056
2016-11-11,2016,11,11,Friday,45,2016-45,40.95,41.13,40.63,41.03,13421000,33.81,0.0021985752734736685,34.68214285714286,34.773
2016-11-14,2016,11,14,Monday,46,2016-46,41.13,41.42,40.85,41.17,19514200,33.93,0.003411964314664173,34.60142857142857,34.7378
2016-11-15,2016,11,15,Tuesday,46,2016-46,41.18,41.52,41.17,41.44,16554000,34.15,0.006558203167690069,34.542857142857144,34.705
2016-11-16,2016,11,16,Wednesday,46,2016-46,41.4,41.65,41.16,41.26,12681400,34.0,-0.004343760615192815,34.49214285714286,34.6716
2016-11-17,2016,11,17,Thursday,46,2016-46,41.28,41.3,41.0,41.12,12398800,33.89,-0.0033929455721852797,34.42714285714286,34.6362
2016-11-18,2016,11,18,Friday,46,2016-46,41.03,41.2,40.9,40.91,16345300,33.71,-0.005107026695519434,34.339285714285715,34.6194
2016-11-21,2016,11,21,Monday,47,2016-47,40.91,41.36,40.73,41.36,12307000,34.08,0.010999578632170381,34.294285714285714,34.595
2016-11-22,2016,11,22,Tuesday,47,2016-47,41.45,41.7,41.24,41.37,12743500,34.09,0.00024185523671427234,34.254285714285714,34.58
2016-11-23,2016,11,23,Wednesday,47,2016-47,41.22,41.31,41.03,41.12,9281300,33.89,-0.006042904882011868,34.200714285714284,34.5638
2016-11-25,2016,11,25,Friday,47,2016-47,41.39,41.58,41.24,41.53,7402300,34.22,0.009970786596033454,34.190714285714286,34.55
2016-11-28,2016,11,28,Monday,48,2016-48,41.51,41.79,41.27,41.75,19424400,34.41,0.00529758497268773,34.14928571428572,34.5436
2016-11-29,2016,11,29,Tuesday,48,2016-48,41.52,41.52,41.14,41.15,11421900,34.2,-0.006038792361270251,34.06785714285714,34.5338
2016-11-30,2016,11,30,Wednesday,48,2016-48,41.0,41.2,40.35,40.35,22410400,33.53,-0.019441293571240803,33.975,34.5066
2016-12-01,2016,12,1,Thursday,48,2016-48,40.31,40.39,39.88,40.17,20409900,33.38,-0.004460788674445104,33.949285714285715,34.4732
2016-12-02,2016,12,2,Friday,48,2016-48,40.3,40.49,40.19,40.36,11176300,33.54,0.004729651363755583,33.93,34.436
2016-12-05,2016,12,5,Monday,49,2016-49,40.34,40.69,40.31,40.62,15977800,33.76,0.00644222029538799,33.91785714285714,34.406800000000004
2016-12-06,2016,12,6,Tuesday,49,2016-49,40.75,40.77,40.42,40.57,11303500,33.72,-0.001231153993012657,33.887142857142855,34.388200000000005
2016-12-07,2016,12,7,Wednesday,49,2016-49,40.54,41.29,40.51,41.29,13726500,34.31,0.017747303113663904,33.909285714285716,34.3724
2016-12-08,2016,12,8,Thursday,49,2016-49,41.07,41.21,40.85,40.98,13077100,34.06,-0.007507960192036256,33.92142857142857,34.3588
2016-12-09,2016,12,9,Friday,49,2016-49,41.5,42.22,41.29,42.0,28125800,34.9,0.024890429934466773,34.00642857142857,34.364000000000004
2016-12-12,2016,12,12,Monday,50,2016-50,42.0,42.01,41.72,41.9,17561900,34.82,-0.0023811847497947625,34.059285714285714,34.3628
2016-12-13,2016,12,13,Tuesday,50,2016-50,41.72,41.96,41.54,41.76,18986000,34.71,-0.0033412650949866673,34.103571428571435,34.364200000000004
2016-12-14,2016,12,14,Wednesday,50,2016-50,41.89,41.99,41.06,41.21,17937900,34.25,-0.013170467209634329,34.129285714285714,34.3596
2016-12-15,2016,12,15,Thursday,50,2016-50,41.1,41.81,41.1,41.55,14265300,34.53,0.008250763508891756,34.151428571428575,34.361
2016-12-16,2016,12,16,Friday,50,2016-50,41.61,41.76,41.48,41.74,19675200,34.69,0.004572343535683476,34.17142857142857,34.3674
2016-12-19,2016,12,19,Monday,51,2016-51,41.69,41.8,41.58,41.67,8687300,34.63,-0.0016771465876264102,34.20214285714285,34.3722
2016-12-20,2016,12,20,Tuesday,51,2016-51,41.7,41.72,41.44,41.66,10603500,34.62,-0.0002399161945634276,34.28,34.3768
2016-12-21,2016,12,21,Wednesday,51,2016-51,41.6,41.83,41.52,41.57,9693600,34.55,-0.0021600944557905732,34.363571428571426,34.3832
2016-12-22,2016,12,22,Thursday,51,2016-51,41.57,41.62,41.08,41.55,11894100,34.53,-0.0004808760933029399,34.434285714285714,34.3852
2016-12-23,2016,12,23,Friday,51,2016-51,41.62,41.69,41.35,41.6,6436600,34.57,0.001202934324580296,34.49214285714286,34.3884
2016-12-27,2016,12,27,Tuesday,52,2016-52,41.56,41.76,41.54,41.61,6999200,34.58,0.00024043021008357535,34.55357142857143,34.3932
2016-12-28,2016,12,28,Wednesday,52,2016-52,41.49,41.67,41.39,41.39,8988000,34.4,-0.005287200361827282,34.559999999999995,34.3956
2016-12-29,2016,12,29,Thursday,52,2016-52,41.38,41.69,41.38,41.6,6875300,34.57,0.005073653366449493,34.59642857142857,34.3952
2016-12-30,2016,12,30,Friday,52,2016-52,41.69,41.84,41.35,41.46,11470200,34.46,-0.00336514022355483,34.565000000000005,34.3914
2017-01-03,2017,1,3,Tuesday,01,2017-01,41.5,41.81,41.28,41.8,14711000,34.74,0.00820034668438363,34.559285714285714,34.3952
2017-01-04,2017,1,4,Wednesday,01,2017-01,41.88,41.97,41.59,41.65,9959400,34.61,-0.0035884290020790077,34.552142857142854,34.393
2017-01-05,2017,1,5,Thursday,01,2017-01,41.66,41.86,41.53,41.75,8968300,34.7,0.0024011953518112694,34.58428571428571,34.385600000000004
2017-01-06,2017,1,6,Friday,01,2017-01,41.7,41.81,41.54,41.74,10246600,34.69,-0.0002397862175588239,34.59571428571429,34.3782
2017-01-09,2017,1,9,Monday,02,2017-02,41.23,41.58,41.21,41.32,14822500,34.34,-0.010061999768843921,34.57071428571429,34.3656
2017-01-10,2017,1,10,Tuesday,02,2017-02,41.44,41.44,40.86,41.04,19706800,34.11,-0.006776663164081764,34.53357142857143,34.3536
2017-01-11,2017,1,11,Wednesday,02,2017-02,40.85,41.12,40.83,41.05,9266200,34.12,0.00024393462865113236,34.49785714285714,34.34
2017-01-12,2017,1,12,Thursday,02,2017-02,41.01,41.04,40.8,40.95,8541200,34.03,-0.002436067757705107,34.46071428571428,34.3218
2017-01-13,2017,1,13,Friday,02,2017-02,41.0,41.04,40.69,40.88,8123500,33.97,-0.0017095013459338393,34.42071428571429,34.307
2017-01-17,2017,1,17,Tuesday,03,2017-03,40.84,41.3,40.8,41.22,12469400,34.26,0.00831702983495286,34.39857142857143,34.2992
2017-01-18,2017,1,18,Wednesday,03,2017-03,41.25,41.38,41.14,41.29,10390500,34.31,0.001698192544077326,34.379285714285714,34.2926
2017-01-19,2017,1,19,Thursday,03,2017-03,41.14,41.29,41.03,41.14,10987100,34.19,-0.003632640111274843,34.364285714285714,34.2892
2017-01-20,2017,1,20,Friday,03,2017-03,41.27,41.44,41.13,41.32,14695400,34.34,0.004375239673629849,34.347857142857144,34.276199999999996
2017-01-23,2017,1,23,Monday,04,2017-04,41.31,41.5,41.21,41.43,11628900,34.43,0.002661875690338711,34.34571428571429,34.258
2017-01-24,2017,1,24,Tuesday,04,2017-04,41.47,41.97,41.47,41.9,17040100,34.82,0.01134448311716807,34.35142857142857,34.2578
2017-01-25,2017,1,25,Wednesday,04,2017-04,41.94,42.25,41.9,42.12,12538200,35.0,0.005250606384839873,34.379285714285714,34.283
2017-01-26,2017,1,26,Thursday,04,2017-04,42.03,42.11,41.79,41.81,8976800,34.75,-0.007360120869099762,34.38285714285714,34.3018
2017-01-27,2017,1,27,Friday,04,2017-04,41.91,41.95,41.42,41.45,12967400,34.45,-0.008609928782138287,34.36571428571428,34.312200000000004
2017-01-30,2017,1,30,Monday,05,2017-05,41.3,41.48,41.21,41.38,11626200,34.39,-0.0016892121974542151,34.369285714285716,34.317
2017-01-31,2017,1,31,Tuesday,05,2017-05,41.39,41.69,41.36,41.57,12678000,34.55,0.004591906969180659,34.40071428571429,34.328
2017-02-01,2017,2,1,Wednesday,05,2017-05,41.52,41.66,41.25,41.26,11136100,34.29,-0.007457388912377572,34.41285714285714,34.336
2017-02-02,2017,2,2,Thursday,05,2017-05,41.41,41.49,41.25,41.4,9459700,34.41,0.0033932038024886424,34.440000000000005,34.35
2017-02-03,2017,2,3,Friday,05,2017-05,41.58,41.79,41.46,41.54,11882400,34.52,0.00338161803437953,34.479285714285716,34.3588
2017-02-06,2017,2,6,Monday,06,2017-06,41.53,41.67,41.4,41.56,15742800,34.54,0.00048144439063135813,34.49928571428571,34.3678
2017-02-07,2017,2,7,Tuesday,06,2017-06,41.7,41.98,41.67,41.9,13315200,34.82,0.008180837020753229,34.535714285714285,34.3864
2017-02-08,2017,2,8,Wednesday,06,2017-06,41.91,42.15,41.84,42.02,14219700,34.92,0.0028641762592926945,34.587857142857146,34.4004
2017-02-09,2017,2,9,Thursday,06,2017-06,42.02,42.02,40.72,41.25,27240300,34.28,-0.018324691974066276,34.58357142857143,34.397800000000004
2017-02-10,2017,2,10,Friday,06,2017-06,41.02,41.2,40.55,40.58,28847300,33.72,-0.01624249777893305,34.53285714285715,34.388200000000005
2017-02-13,2017,2,13,Monday,07,2017-07,40.77,40.83,40.5,40.62,23617100,33.76,0.0009857809998432554,34.45714285714286,34.3928
2017-02-14,2017,2,14,Tuesday,07,2017-07,40.38,40.6,40.22,40.53,32177800,33.68,-0.0022152861752198216,34.362857142857145,34.398799999999994
2017-02-15,2017,2,15,Wednesday,07,2017-07,40.42,40.63,40.4,40.44,26600800,33.61,-0.0022212238373683357,34.28142857142857,34.4002
2017-02-16,2017,2,16,Thursday,07,2017-07,40.55,41.28,40.5,41.2,22214800,34.24,0.018793775944348168,34.26642857142857,34.4098
2017-02-17,2017,2,17,Friday,07,2017-07,41.13,41.36,41.05,41.23,15065100,34.26,0.000727736115665012,34.25714285714285,34.4206
2017-02-21,2017,2,21,Tuesday,08,2017-08,41.2,41.5,41.2,41.46,17072600,34.46,0.005578741244042673,34.25071428571429,34.4236
2017-02-22,2017,2,22,Wednesday,08,2017-08,41.51,41.68,41.4,41.6,11186800,34.57,0.0033765026283645305,34.270714285714284,34.4338
2017-02-23,2017,2,23,Thursday,08,2017-08,41.67,42.0,41.62,41.66,12856800,34.62,0.0014422502413957705,34.285714285714285,34.4282
2017-02-24,2017,2,24,Friday,08,2017-08,41.7,41.91,41.6,41.78,13215300,34.72,0.002880676845021357,34.3,34.4262
2017-02-27,2017,2,27,Monday,09,2017-09,41.75,41.75,41.59,41.67,12186400,34.63,-0.002633117915056604,34.30642857142857,34.4246
2017-02-28,2017,2,28,Tuesday,09,2017-09,41.68,42.07,41.64,41.96,15946800,34.87,0.00695966257516667,34.309999999999995,34.437
2017-03-01,2017,3,1,Wednesday,09,2017-09,42.01,42.35,41.88,42.16,14662000,35.04,0.0047665820949223114,34.318571428571424,34.447199999999995
2017-03-02,2017,3,2,Thursday,09,2017-09,42.08,42.56,42.07,42.47,15507600,35.3,0.00735302763528578,34.39142857142857,34.4594
2017-03-03,2017,3,3,Friday,09,2017-09,42.47,42.49,42.25,42.48,11740000,35.3,0.00023507259311883466,34.50428571428571,34.4728
2017-03-06,2017,3,6,Monday,10,2017-10,42.34,42.43,42.12,42.18,16307800,35.05,-0.007062082182378693,34.59642857142857,34.4814
2017-03-07,2017,3,7,Tuesday,10,2017-10,42.0,42.24,41.95,41.99,11273700,34.9,-0.004504270683260314,34.683571428571426,34.4884
2017-03-08,2017,3,8,Wednesday,10,2017-10,42.0,42.03,41.74,41.99,14636000,34.9,0.0,34.77571428571429,34.4958
2017-03-09,2017,3,9,Thursday,10,2017-10,42.09,42.11,41.92,42.03,14496400,34.93,0.0009523509688793563,34.825,34.503
2017-03-10,2017,3,10,Friday,10,2017-10,42.23,42.4,42.15,42.29,16369700,35.15,0.006186466592403184,34.88857142857143,34.514399999999995
2017-03-13,2017,3,13,Monday,11,2017-11,41.92,42.12,41.84,42.03,12831500,35.24,0.0026237221253266885,34.94428571428571,34.5312
2017-03-14,2017,3,14,Tuesday,11,2017-11,41.98,42.1,41.83,41.97,9844500,35.19,-0.0014273465967770127,34.988571428571426,34.5436
2017-03-15,2017,3,15,Wednesday,11,2017-11,41.98,42.28,41.97,42.12,22757800,35.31,0.003574063323408483,35.03785714285714,34.5606
2017-03-16,2017,3,16,Thursday,11,2017-11,42.03,42.39,41.9,42.25,16004200,35.42,0.003086353405018727,35.087857142857146,34.5742
2017-03-17,2017,3,17,Friday,11,2017-11,42.28,42.35,42.01,42.03,37526500,35.24,-0.005207320359078338,35.13142857142857,34.5868
2017-03-20,2017,3,20,Monday,12,2017-12,42.1,42.34,42.07,42.18,11484200,35.36,0.003568853640951719,35.16642857142857,34.6
2017-03-21,2017,3,21,Tuesday,12,2017-12,42.31,42.63,42.21,42.5,17187300,35.63,0.0075865225475484355,35.208571428571425,34.6188
2017-03-22,2017,3,22,Wednesday,12,2017-12,42.56,42.7,42.25,42.38,11605500,35.53,-0.00282333786581912,35.225,34.642599999999995
2017-03-23,2017,3,23,Thursday,12,2017-12,42.21,42.39,42.06,42.17,11503300,35.36,-0.004955367231941676,35.229285714285716,34.6676
2017-03-24,2017,3,24,Friday,12,2017-12,42.23,42.25,41.91,42.12,13804400,35.31,-0.001185344839212954,35.24785714285714,34.6914
2017-03-27,2017,3,27,Monday,13,2017-13,42.11,42.34,42.05,42.32,12387400,35.48,0.0047481944600329395,35.28928571428572,34.7204
2017-03-28,2017,3,28,Tuesday,13,2017-13,42.24,42.56,42.24,42.43,14123800,35.57,0.0025992462443924502,35.33714285714286,34.752399999999994
2017-03-29,2017,3,29,Wednesday,13,2017-13,42.51,42.53,42.29,42.42,9580100,35.56,-0.0002359164829913718,35.38214285714285,34.7784
2017-03-30,2017,3,30,Thursday,13,2017-13,42.35,42.62,42.26,42.6,11999900,35.72,0.004243208346034644,35.42285714285715,34.806599999999996
2017-03-31,2017,3,31,Friday,13,2017-13,42.55,42.65,42.43,42.44,11551800,35.58,-0.003755543009309026,35.44714285714286,34.8344
2017-04-03,2017,4,3,Monday,14,2017-14,42.58,42.63,42.27,42.41,11240000,35.56,-0.0007069394133411011,35.473571428571425,34.8588
2017-04-04,2017,4,4,Tuesday,14,2017-14,42.51,42.69,42.37,42.68,10946200,35.78,0.0063663120600094825,35.50714285714286,34.885799999999996
2017-04-05,2017,4,5,Wednesday,14,2017-14,42.65,42.86,42.53,42.57,10142800,35.69,-0.002577322335222898,35.526428571428575,34.9032
2017-04-06,2017,4,6,Thursday,14,2017-14,42.58,42.76,42.47,42.67,14597800,35.77,0.0023491620762579046,35.56428571428571,34.9186
2017-04-07,2017,4,7,Friday,14,2017-14,42.64,42.74,42.51,42.61,11028800,35.72,-0.0014062578474209886,35.589999999999996,34.938
2017-04-10,2017,4,10,Monday,15,2017-15,42.73,42.8,42.56,42.69,9426900,35.79,0.0018775441427894002,35.60142857142857,34.9648
2017-04-11,2017,4,11,Tuesday,15,2017-15,42.68,42.75,42.52,42.66,8909400,35.77,-0.0007023732328225174,35.61857142857143,34.9924
2017-04-12,2017,4,12,Wednesday,15,2017-15,42.54,42.99,42.51,42.94,13417200,36.0,0.00656311307539359,35.66428571428571,35.0214
2017-04-13,2017,4,13,Thursday,15,2017-15,42.87,43.08,42.78,42.79,9891900,35.88,-0.003493115333097929,35.705,35.0532
2017-04-17,2017,4,17,Monday,16,2017-16,42.79,43.07,42.78,43.07,11318100,36.11,0.006543600878519795,35.75,35.0872
2017-04-18,2017,4,18,Tuesday,16,2017-16,43.11,43.59,43.09,43.48,13181600,36.45,0.009519444022466184,35.81285714285715,35.125800000000005
2017-04-19,2017,4,19,Wednesday,16,2017-16,43.74,43.79,43.19,43.23,13893100,36.24,-0.005749832175347636,35.861428571428576,35.1598
2017-04-20,2017,4,20,Thursday,16,2017-16,43.2,43.3,43.05,43.09,10838300,36.13,-0.00323865751536212,35.89071428571429,35.186
2017-04-21,2017,4,21,Friday,16,2017-16,42.98,43.1,42.89,43.07,13833800,36.11,-0.00046397254262442456,35.92857142857143,35.2098
2017-04-24,2017,4,24,Monday,17,2017-17,43.24,43.43,43.15,43.28,16703800,36.29,0.00487566334819145,35.980714285714285,35.25
2017-04-25,2017,4,25,Tuesday,17,2017-17,42.85,43.43,42.82,43.11,18745100,36.14,-0.003927819870739979,36.00642857142857,35.298399999999994
2017-04-26,2017,4,26,Wednesday,17,2017-17,43.06,43.43,42.98,43.24,13626600,36.25,0.003015582939349004,36.04642857142857,35.3482
2017-04-27,2017,4,27,Thursday,17,2017-17,43.17,43.28,42.92,43.01,10386200,36.06,-0.005319173003813238,36.067142857142855,35.3958
2017-04-28,2017,4,28,Friday,17,2017-17,42.96,43.2,42.85,43.15,10337800,36.18,0.003255117765548432,36.1,35.447199999999995
2017-05-01,2017,5,1,Monday,18,2017-18,43.15,43.5,43.1,43.22,13208200,36.24,0.0016222781762620375,36.13214285714286,35.4872
2017-05-02,2017,5,2,Tuesday,18,2017-18,43.22,43.44,43.16,43.39,11823900,36.38,0.0039334824162893245,36.175714285714285,35.5296
2017-05-03,2017,5,3,Wednesday,18,2017-18,43.33,43.49,43.15,43.32,10389000,36.32,-0.0016134096086899419,36.198571428571434,35.5668
2017-05-04,2017,5,4,Thursday,18,2017-18,43.42,43.81,43.4,43.66,10193100,36.6,0.007848384718315726,36.25,35.6074
2017-05-05,2017,5,5,Friday,18,2017-18,43.79,43.84,43.56,43.69,8133000,36.63,0.0006869769512563018,36.28714285714286,35.647600000000004
2017-05-08,2017,5,8,Monday,19,2017-19,43.59,43.91,43.54,43.89,14284300,36.8,0.004577986673131917,36.31214285714286,35.6892
2017-05-09,2017,5,9,Tuesday,19,2017-19,43.89,43.89,43.38,43.51,8694400,36.48,-0.008658007311676097,36.32928571428571,35.7262
2017-05-10,2017,5,10,Wednesday,19,2017-19,43.48,43.62,43.36,43.57,7597700,36.53,0.0013790041262413677,36.35785714285714,35.7594
2017-05-11,2017,5,11,Thursday,19,2017-19,43.49,43.68,43.43,43.67,6860100,36.61,0.002294827057760296,36.393571428571434,35.790800000000004
2017-05-12,2017,5,12,Friday,19,2017-19,43.64,43.68,43.46,43.59,7275800,36.55,-0.001831554117271983,36.412142857142854,35.815799999999996
2017-05-15,2017,5,15,Monday,20,2017-20,43.46,43.76,43.46,43.73,8493000,36.66,0.0032118055827381475,36.449285714285715,35.842999999999996
2017-05-16,2017,5,16,Tuesday,20,2017-20,43.87,44.11,43.77,43.85,10454100,36.76,0.002744132769662677,36.48571428571429,35.8772
2017-05-17,2017,5,17,Wednesday,20,2017-20,43.85,44.17,43.71,43.93,14538800,36.83,0.0018240349470943773,36.54071428571429,35.9158
2017-05-18,2017,5,18,Thursday,20,2017-20,43.87,43.96,43.64,43.8,13832200,36.72,-0.0029592944756936523,36.57928571428572,35.952200000000005
2017-05-19,2017,5,19,Friday,20,2017-20,43.85,44.0,43.76,43.9,11796800,36.81,0.002283504417836202,36.62,35.9898
2017-05-22,2017,5,22,Monday,21,2017-21,43.89,44.22,43.81,44.18,12857900,37.04,0.006377939420924461,36.667142857142856,36.0276
2017-05-23,2017,5,23,Tuesday,21,2017-21,44.25,44.6,44.21,44.39,11996100,37.22,0.004753165077764132,36.73142857142857,36.0672
2017-05-24,2017,5,24,Wednesday,21,2017-21,44.51,45.09,44.51,45.03,12738300,37.75,0.01441774298428955,36.81357142857143,36.1184
2017-05-25,2017,5,25,Thursday,21,2017-21,45.0,45.48,44.97,45.41,16704200,38.07,0.008438717095939907,36.91642857142857,36.1736
2017-05-26,2017,5,26,Friday,21,2017-21,45.35,45.56,45.33,45.39,11341400,38.06,-0.0004399675720553331,37.006428571428565,36.226400000000005
2017-05-30,2017,5,30,Tuesday,22,2017-22,45.16,45.46,45.11,45.43,13093500,38.09,0.0008809239075411313,37.121428571428574,36.2834
2017-05-31,2017,5,31,Wednesday,22,2017-22,45.43,45.7,45.37,45.47,14148000,38.12,0.0008805491774497298,37.235,36.3386
2017-06-01,2017,6,1,Thursday,22,2017-22,45.45,45.79,45.23,45.79,11049300,38.39,0.007037495484551348,37.36214285714285,36.3938
2017-06-02,2017,6,2,Friday,22,2017-22,45.83,45.89,45.61,45.89,9923700,38.47,0.0021840658781042688,37.49928571428571,36.452600000000004
2017-06-05,2017,6,5,Monday,23,2017-23,45.78,45.99,45.69,45.99,10015200,38.56,0.00217890953192601,37.635,36.5166
2017-06-06,2017,6,6,Tuesday,23,2017-23,45.9,46.06,45.78,45.98,9836700,38.55,-0.0002173578603755777,37.762857142857136,36.5814
2017-06-07,2017,6,7,Wednesday,23,2017-23,45.5,45.7,45.35,45.51,12776300,38.16,-0.010221800716001983,37.85785714285714,36.635
2017-06-08,2017,6,8,Thursday,23,2017-23,45.51,45.51,45.03,45.13,12879000,37.84,-0.008349812107482535,37.93785714285714,36.6804
2017-06-09,2017,6,9,Friday,23,2017-23,45.06,45.35,44.97,45.32,9358800,38.0,0.004210109667110995,38.02285714285714,36.7292
2017-06-12,2017,6,12,Monday,24,2017-24,45.32,45.48,45.2,45.33,11228500,38.0,0.00022027000042057487,38.09142857142857,36.7748
2017-06-13,2017,6,13,Tuesday,24,2017-24,45.0,45.11,44.8,45.03,10023400,38.06,0.0015573092306229164,38.151428571428575,36.8244
2017-06-14,2017,6,14,Wednesday,24,2017-24,45.18,45.47,45.16,45.3,11497500,38.29,0.005995863788021305,38.19,36.879
2017-06-15,2017,6,15,Thursday,24,2017-24,45.18,45.34,45.04,45.25,9908700,38.25,-0.0011036018983785478,38.20285714285715,36.9284
2017-06-16,2017,6,16,Friday,24,2017-24,45.31,45.35,45.01,45.31,27025300,38.3,0.0013259250409047851,38.220000000000006,36.9806
2017-06-19,2017,6,19,Monday,25,2017-25,45.35,45.38,45.1,45.38,7624700,38.36,0.0015449803725142708,38.23928571428571,37.032399999999996
2017-06-20,2017,6,20,Tuesday,25,2017-25,45.35,45.87,45.32,45.61,14920900,38.55,0.005068433851254994,38.269999999999996,37.089
2017-06-21,2017,6,21,Wednesday,25,2017-25,45.62,45.68,45.17,45.22,9515800,38.22,-0.00855093078517144,38.25785714285714,37.1376
2017-06-22,2017,6,22,Thursday,25,2017-25,45.17,45.28,45.03,45.07,7446300,38.1,-0.0033171615180921377,38.23142857142857,37.184200000000004
2017-06-23,2017,6,23,Friday,25,2017-25,45.05,45.38,45.03,45.25,9544800,38.25,0.003993862066721254,38.20928571428571,37.2292
2017-06-26,2017,6,26,Monday,26,2017-26,45.32,45.51,45.3,45.43,7747100,38.4,0.003977775122714133,38.19857142857143,37.2796
2017-06-27,2017,6,27,Tuesday,26,2017-26,45.34,45.4,45.0,45.05,11432200,38.08,-0.008364485920964171,38.19285714285714,37.319
2017-06-28,2017,6,28,Wednesday,26,2017-26,45.25,45.5,45.23,45.32,9218800,38.31,0.005993502923023586,38.22642857142857,37.3562
2017-06-29,2017,6,29,Thursday,26,2017-26,45.13,45.24,44.65,44.83,9283500,37.89,-0.01081207678506313,38.21857142857142,37.389199999999995
2017-06-30,2017,6,30,Friday,26,2017-26,44.89,45.12,44.85,44.85,9352800,37.91,0.0004459479837413127,38.21214285714286,37.4248
2017-07-03,2017,7,3,Monday,27,2017-27,45.11,45.27,44.76,44.76,6434500,37.84,-0.0020066763772241814,38.19642857142857,37.459399999999995
