Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-06-26,2017,6,26,Monday,26,2017-26,243.9,244.38,243.05,243.29,56700500,222.15,0.0006580270433031998,221.8242857142857,218.53239999999997
2017-06-27,2017,6,27,Tuesday,26,2017-26,243.04,243.38,241.31,241.33,82247700,220.36,-0.008056251720570118,221.7492857142857,218.6766
2017-06-28,2017,6,28,Wednesday,26,2017-26,242.5,243.72,242.23,243.49,70042600,222.34,0.00895059326251868,221.80785714285713,218.873
2017-06-29,2017,6,29,Thursday,26,2017-26,243.66,243.72,239.96,241.35,106949700,220.38,-0.008788973295699942,221.75,219.03799999999998
2017-06-30,2017,6,30,Friday,26,2017-26,242.28,242.71,241.58,241.8,86820700,220.79,0.001864289733029878,221.725,219.17680000000001
2017-07-03,2017,7,3,Monday,27,2017-27,242.88,243.38,242.21,242.21,39153800,221.17,0.0016959272865992858,221.65000000000003,219.3368
2017-07-05,2017,7,5,Wednesday,27,2017-27,242.63,243.01,241.7,242.77,54427600,221.68,0.002311980406360936,221.6314285714286,219.46
2017-07-06,2017,7,6,Thursday,27,2017-27,241.89,242.03,240.34,240.55,65400800,219.65,-0.00914454153428157,221.49857142857144,219.5176
2017-07-07,2017,7,7,Friday,27,2017-27,241.21,242.28,240.56,242.11,57972300,221.08,0.006485235765718134,221.46428571428572,219.6066
2017-07-10,2017,7,10,Monday,28,2017-28,242.11,242.8,241.76,242.37,36663300,221.31,0.00107381605361212,221.31428571428572,219.6966
2017-07-11,2017,7,11,Tuesday,28,2017-28,242.37,242.55,240.85,242.19,50354600,221.15,-0.0007427568793951789,221.2607142857143,219.7928
2017-07-12,2017,7,12,Wednesday,28,2017-28,243.3,244.2,243.3,244.01,59610400,222.81,0.007514782692692457,221.32999999999998,219.91120000000004
2017-07-13,2017,7,13,Thursday,28,2017-28,244.02,244.55,243.76,244.42,39471600,223.19,0.00168022465634321,221.43357142857144,220.0356
2017-07-14,2017,7,14,Friday,28,2017-28,244.42,245.97,244.31,245.56,60262700,224.23,0.00466426271483833,221.59214285714285,220.18600000000004
2017-07-17,2017,7,17,Monday,29,2017-29,245.47,245.91,245.33,245.53,33531900,224.2,-0.00012235477549737972,221.73857142857145,220.33079999999998
2017-07-18,2017,7,18,Tuesday,29,2017-29,245.06,245.72,244.67,245.66,42742500,224.32,0.0005296336924887068,222.02142857142857,220.46099999999998
2017-07-19,2017,7,19,Wednesday,29,2017-29,246.02,247.0,246.01,246.99,51034300,225.53,0.005414001647239708,222.2492857142857,220.61599999999999
2017-07-20,2017,7,20,Thursday,29,2017-29,247.28,247.42,246.47,247.1,47135200,225.63,0.000445247391723802,222.6242857142857,220.77700000000002
2017-07-21,2017,7,21,Friday,29,2017-29,246.44,246.91,246.18,246.88,82340800,225.43,-0.0008902337221941004,222.9557142857143,220.9262
2017-07-24,2017,7,24,Monday,30,2017-30,246.79,246.98,246.28,246.82,46622300,225.38,-0.00024306272845930899,223.25642857142856,221.0834
2017-07-25,2017,7,25,Tuesday,30,2017-30,247.68,247.8,247.16,247.42,54915600,225.93,0.0024308797076417754,223.56,221.2588
2017-07-26,2017,7,26,Wednesday,30,2017-30,247.75,247.79,247.13,247.43,47575400,225.94,4.052335097304294e-05,224.0092857142857,221.41039999999998
2017-07-27,2017,7,27,Thursday,30,2017-30,247.96,248.0,245.68,247.2,70766600,225.72,-0.0009296355382950594,224.34071428571428,221.5616
2017-07-28,2017,7,28,Friday,30,2017-30,246.65,247.06,246.13,246.91,50088400,225.46,-0.0011731134616493888,224.63714285714286,221.785
2017-07-31,2017,7,31,Monday,31,2017-31,247.37,247.48,246.53,246.77,65838700,225.33,-0.0005670097894802106,224.93571428571428,221.98860000000002
2017-08-01,2017,8,1,Tuesday,31,2017-31,247.46,247.5,246.72,247.32,55050400,225.83,0.002228898949651281,225.15142857142857,222.17419999999998
2017-08-02,2017,8,2,Wednesday,31,2017-31,247.47,247.6,246.37,247.44,47211200,225.94,0.00048526056505893145,225.34785714285712,222.34
2017-08-03,2017,8,3,Thursday,31,2017-31,247.31,247.34,246.64,246.96,40856000,225.51,-0.0019400332723776836,225.43928571428572,222.48760000000001
2017-08-04,2017,8,4,Friday,31,2017-31,247.52,247.79,246.97,247.41,60191800,225.92,0.0018220078273190055,225.56214285714285,222.6332
2017-08-07,2017,8,7,Monday,32,2017-32,247.49,247.87,247.37,247.87,31995000,226.34,0.001859421770485703,225.70642857142857,222.7662
2017-08-08,2017,8,8,Tuesday,32,2017-32,247.51,248.91,246.83,247.26,61719400,225.78,-0.002460964613993144,225.72428571428574,222.88899999999998
2017-08-09,2017,8,9,Wednesday,32,2017-32,246.47,247.31,246.06,247.25,62632600,225.77,-4.0617153657995786e-05,225.73428571428573,223.0154
2017-08-10,2017,8,10,Thursday,32,2017-32,246.29,246.44,243.7,243.76,120479500,222.58,-0.014115203172078483,225.5307142857143,223.07899999999998
2017-08-11,2017,8,11,Friday,32,2017-32,244.02,244.8,243.75,244.12,74869900,222.91,0.00147690589859506,225.3542857142857,223.1144
2017-08-14,2017,8,14,Monday,33,2017-33,245.59,246.79,245.55,246.54,73291900,225.12,0.009913273488569851,225.29642857142855,223.1792
2017-08-15,2017,8,15,Tuesday,33,2017-33,246.98,247.0,246.16,246.51,55242700,225.09,-0.00012152951228638909,225.2357142857143,223.2468
2017-08-16,2017,8,16,Wednesday,33,2017-33,247.11,247.57,246.45,246.94,56715500,225.49,0.0017441909729813965,225.21928571428572,223.3366
2017-08-17,2017,8,17,Thursday,33,2017-33,246.24,246.6,243.09,243.09,128490400,221.97,-0.015591009473488682,224.97,223.34779999999998
2017-08-18,2017,8,18,Friday,33,2017-33,242.9,244.19,242.2,242.71,136748000,221.63,-0.0015630544467860608,224.7057142857143,223.35
2017-08-21,2017,8,21,Monday,34,2017-34,242.64,243.2,241.83,242.9,65469700,221.8,0.0007828195549288708,224.41785714285717,223.3622
2017-08-22,2017,8,22,Tuesday,34,2017-34,243.57,245.62,243.55,245.44,63140100,224.12,0.010457085579799852,224.28785714285715,223.4218
2017-08-23,2017,8,23,Wednesday,34,2017-34,244.33,245.05,244.16,244.56,50203800,223.31,-0.003585426591008356,224.13071428571428,223.4436
2017-08-24,2017,8,24,Thursday,34,2017-34,245.0,245.18,243.75,243.99,50741700,222.79,-0.0023307616673032827,223.90714285714287,223.46059999999997
2017-08-25,2017,8,25,Friday,34,2017-34,244.9,245.61,244.39,244.56,64445900,223.31,0.0023362068085794885,223.69071428571428,223.4966
2017-08-28,2017,8,28,Monday,35,2017-35,245.17,245.2,244.09,244.57,40565600,223.32,4.079225808029108e-05,223.51500000000001,223.5318
2017-08-29,2017,8,29,Tuesday,35,2017-35,243.06,245.15,242.93,244.85,51135700,223.58,0.001144733022145017,223.35857142857142,223.5352
2017-08-30,2017,8,30,Wednesday,35,2017-35,244.83,246.32,244.62,246.01,62030800,224.64,0.004737764205256401,223.50571428571428,223.59
2017-08-31,2017,8,31,Thursday,35,2017-35,246.72,247.77,246.05,247.49,103803900,225.99,0.00601600296048721,223.7257142857143,223.673
2017-09-01,2017,9,1,Friday,35,2017-35,247.92,248.33,247.67,247.84,62007000,226.31,0.0014142024411383236,223.81071428571428,223.76440000000002
2017-09-05,2017,9,5,Tuesday,36,2017-36,247.26,247.52,244.95,246.06,91398800,224.68,-0.007182188237897513,223.78142857142856,223.81780000000003
2017-09-06,2017,9,6,Wednesday,36,2017-36,246.84,247.28,246.23,246.9,57916900,225.45,0.003413743436199379,223.7785714285714,223.8838
2017-09-07,2017,9,7,Thursday,36,2017-36,247.25,247.27,246.4,246.87,58034700,225.42,-0.00012135234019150509,224.025,223.985
2017-09-08,2017,9,8,Friday,36,2017-36,246.54,247.11,246.3,246.58,63832800,225.16,-0.001174681597591376,224.27714285714288,224.04139999999998
2017-09-11,2017,9,11,Monday,37,2017-37,248.04,249.3,248.02,249.21,71364800,227.56,0.010666026204507517,224.6885714285714,224.185
2017-09-12,2017,9,12,Tuesday,37,2017-37,249.63,250.09,249.42,250.05,56896000,228.33,0.003370593115627152,224.9892857142857,224.33579999999998
2017-09-13,2017,9,13,Wednesday,37,2017-37,249.72,250.21,249.59,250.17,59228000,228.44,0.000479962597401018,225.3557142857143,224.4812
2017-09-14,2017,9,14,Thursday,37,2017-37,249.8,250.32,249.6,250.09,95446300,228.36,-0.0003198215625460632,225.75357142857143,224.6148
2017-09-15,2017,9,15,Friday,37,2017-37,248.69,249.29,248.57,249.19,95432400,228.67,0.0013461792883364687,226.13642857142855,224.7952
2017-09-18,2017,9,18,Monday,38,2017-38,249.61,250.12,249.28,249.72,46235200,229.16,0.0021268223507122652,226.55357142857142,224.95680000000002
2017-09-19,2017,9,19,Tuesday,38,2017-38,250.0,250.07,249.6,249.97,47108100,229.39,0.0010011266420208997,226.96857142857144,225.1184
2017-09-20,2017,9,20,Wednesday,38,2017-38,250.07,250.19,248.92,250.06,59574100,229.47,0.0003601382680835652,227.3135714285714,225.28480000000002
2017-09-21,2017,9,21,Thursday,38,2017-38,249.88,249.98,249.19,249.39,48211400,228.85,-0.002679450895762492,227.51785714285714,225.40559999999996
2017-09-22,2017,9,22,Friday,38,2017-38,249.05,249.63,249.02,249.44,51214000,228.9,0.0002004235965380463,227.7028571428571,225.51980000000003
2017-09-25,2017,9,25,Monday,39,2017-39,249.15,249.55,248.08,248.93,57064400,228.43,-0.0020444976548604776,227.9707142857143,225.60379999999998
2017-09-26,2017,9,26,Tuesday,39,2017-39,249.42,249.7,248.81,249.08,54082000,228.57,0.0006025154686828404,228.19357142857143,225.69120000000004
2017-09-27,2017,9,27,Wednesday,39,2017-39,249.88,250.49,248.87,250.05,81001400,229.46,0.003894432357627986,228.48214285714286,225.794
2017-09-28,2017,9,28,Thursday,39,2017-39,249.73,250.44,249.63,250.35,44778800,229.74,0.0011996334335178105,228.80928571428572,225.8782
2017-09-29,2017,9,29,Friday,39,2017-39,250.34,251.32,250.13,251.23,85578000,230.54,0.0035150847501193017,229.02214285714285,225.97639999999998
2017-10-02,2017,10,2,Monday,40,2017-40,251.49,252.32,251.29,252.32,59023000,231.54,0.004338770088338828,229.25142857142856,226.0986
2017-10-03,2017,10,3,Tuesday,40,2017-40,252.32,252.89,252.23,252.86,66810200,232.04,0.002140111360917185,229.50857142857143,226.2318
2017-10-04,2017,10,4,Wednesday,40,2017-40,252.69,253.44,252.56,253.16,55953600,232.31,0.0011864993822876535,229.79071428571427,226.3594
2017-10-05,2017,10,5,Thursday,40,2017-40,253.54,254.68,253.2,254.66,63522800,233.69,0.005925137941231062,230.14928571428572,226.51440000000002
2017-10-06,2017,10,6,Friday,40,2017-40,254.15,254.7,253.85,254.37,80646000,233.42,-0.0011388053624210581,230.45357142857142,226.6684
2017-10-09,2017,10,9,Monday,41,2017-41,254.63,254.7,253.65,253.95,35803100,233.04,-0.0016510945316008385,230.71428571428572,226.82
2017-10-10,2017,10,10,Tuesday,41,2017-41,254.6,255.05,253.98,254.62,43057400,233.65,0.002638014157890556,231.01285714285717,226.9864
2017-10-11,2017,10,11,Wednesday,41,2017-41,254.51,255.02,254.32,255.02,47674300,234.02,0.0015711078119022837,231.38214285714284,227.1502
2017-10-12,2017,10,12,Thursday,41,2017-41,254.66,255.06,254.37,254.64,47065100,233.67,-0.001490139416124081,231.72285714285718,227.3048
2017-10-13,2017,10,13,Friday,41,2017-41,255.14,255.27,254.64,254.95,54800400,233.96,0.0012175160895615544,232.1178571428571,227.4738
2017-10-16,2017,10,16,Monday,42,2017-42,255.21,255.51,254.82,255.29,38221700,234.27,0.0013335628224051543,232.52500000000003,227.64079999999998
2017-10-17,2017,10,17,Tuesday,42,2017-42,255.23,255.52,254.98,255.47,31561000,234.43,0.0007049409961195074,232.88000000000002,227.80259999999998
2017-10-18,2017,10,18,Wednesday,42,2017-42,255.9,255.95,255.5,255.72,40888300,234.66,0.0009788542361139907,233.23142857142855,227.9802
2017-10-19,2017,10,19,Thursday,42,2017-42,254.83,255.83,254.35,255.79,61903800,234.73,0.0002736212946032879,233.53071428571428,228.15940000000003
2017-10-20,2017,10,20,Friday,42,2017-42,256.7,257.14,255.77,257.11,89176400,235.94,0.005160393906882943,233.845,228.4266
2017-10-23,2017,10,23,Monday,43,2017-43,257.48,257.51,256.02,256.11,63915300,235.02,-0.0038894070956522198,234.05785714285713,228.6688
2017-10-24,2017,10,24,Tuesday,43,2017-43,256.6,256.83,256.15,256.56,66935900,235.43,0.0017571969925929132,234.2807142857143,228.875
2017-10-25,2017,10,25,Wednesday,43,2017-43,256.18,256.31,254.0,255.29,103715300,234.27,-0.0049501485342692275,234.32214285714286,229.0586
2017-10-26,2017,10,26,Thursday,43,2017-43,255.99,256.3,255.48,255.62,69798000,234.57,0.0012927066386383412,234.4042857142857,229.24020000000002
2017-10-27,2017,10,27,Friday,43,2017-43,256.47,257.89,255.63,257.71,85562500,236.49,0.008176138472201666,234.6507142857143,229.53060000000002
2017-10-30,2017,10,30,Monday,44,2017-44,256.47,257.6,256.41,256.75,54285700,235.61,-0.0037251116165618603,234.79071428571427,229.8102
2017-10-31,2017,10,31,Tuesday,44,2017-44,257.18,257.44,256.81,257.15,60304800,235.98,0.001557944109596976,234.93071428571426,230.09380000000002
2017-11-01,2017,11,1,Wednesday,44,2017-44,258.04,258.43,257.07,257.49,54202700,236.29,0.0013221537935086403,235.1178571428571,230.33719999999997
2017-11-02,2017,11,2,Thursday,44,2017-44,257.41,257.75,256.19,257.59,56449500,236.38,0.0003882375391215387,235.29071428571427,230.5986
2017-11-03,2017,11,3,Friday,44,2017-44,257.77,258.5,257.3,258.45,59589700,237.17,0.003338825205790208,235.49785714285713,230.88620000000003
2017-11-06,2017,11,6,Monday,45,2017-45,258.3,259.0,258.22,258.85,49652600,237.54,0.0015476964054790265,235.72,231.17079999999999
2017-11-07,2017,11,7,Tuesday,45,2017-45,258.97,259.35,258.09,258.67,57502200,237.37,-0.0006952458111166848,235.91357142857143,231.4518
2017-11-08,2017,11,8,Wednesday,45,2017-45,258.47,259.22,258.15,259.11,50469600,237.77,0.0017007221431939445,236.13071428571428,231.7356
2017-11-09,2017,11,9,Thursday,45,2017-45,257.73,258.39,256.36,258.17,95085500,236.91,-0.0036276558947402338,236.20000000000002,231.98100000000002
2017-11-10,2017,11,10,Friday,45,2017-45,257.73,258.29,257.37,258.09,59984700,236.84,-0.00030992651740169297,236.32999999999998,232.19800000000004
2017-11-13,2017,11,13,Monday,46,2017-46,257.31,258.59,257.27,258.33,50228600,237.06,0.0009297456700079199,236.44642857142858,232.41299999999998
2017-11-14,2017,11,14,Tuesday,46,2017-46,257.41,257.85,256.52,257.73,61315200,236.51,-0.0023223016655637974,236.60642857142855,232.6496
2017-11-15,2017,11,15,Wednesday,46,2017-46,256.62,257.22,255.63,256.44,80811500,235.32,-0.005005354584874944,236.66000000000003,232.847
2017-11-16,2017,11,16,Thursday,46,2017-46,257.52,259.04,257.47,258.62,67777000,237.32,0.008500981603231095,236.7192857142857,233.085
2017-11-17,2017,11,17,Friday,46,2017-46,258.22,258.59,257.77,257.86,75756800,236.63,-0.002938728913428945,236.79214285714286,233.31440000000003
2017-11-20,2017,11,20,Monday,47,2017-47,258.14,258.52,257.86,258.3,48075500,237.03,0.0017062583958746824,236.86714285714288,233.5038
2017-11-21,2017,11,21,Tuesday,47,2017-47,259.18,260.2,258.26,259.99,69176800,238.58,0.0065429060601995825,237.0307142857143,233.7088
2017-11-22,2017,11,22,Wednesday,47,2017-47,260.0,260.15,259.57,259.76,45033400,238.37,-0.0008846414049271667,237.17285714285714,233.90740000000002
2017-11-24,2017,11,24,Friday,47,2017-47,260.32,260.48,260.16,260.36,27856500,238.92,0.0023098369325795787,237.29785714285714,234.11860000000001
2017-11-27,2017,11,27,Monday,48,2017-48,260.41,260.75,260.0,260.23,52274900,238.8,-0.0004994262984093778,237.38785714285714,234.32119999999998
2017-11-28,2017,11,28,Tuesday,48,2017-48,260.76,262.9,260.65,262.87,98971700,241.22,0.010145017177475513,237.66285714285715,234.56239999999997
2017-11-29,2017,11,29,Wednesday,48,2017-48,263.02,263.63,262.2,262.71,77512100,241.08,-0.0006087070986583454,237.89928571428572,234.79620000000003
2017-11-30,2017,11,30,Thursday,48,2017-48,263.76,266.05,263.67,265.01,127894400,243.19,0.008755138046041777,238.34785714285712,235.07059999999998
2017-12-01,2017,12,1,Friday,48,2017-48,264.76,265.31,260.76,264.46,164390900,242.68,-0.0020755296007515245,238.76500000000001,235.34720000000002
2017-12-04,2017,12,4,Monday,49,2017-49,266.31,266.8,264.08,264.14,94040600,242.39,-0.0012100318525402054,239.1457142857143,235.61699999999996
2017-12-05,2017,12,5,Tuesday,49,2017-49,263.19,265.15,263.04,263.19,77994500,241.52,-0.0035967226293247556,239.50357142857143,235.8788
2017-12-06,2017,12,6,Wednesday,49,2017-49,263.3,263.73,262.71,263.24,75898600,241.56,0.0001902305763903378,239.9492857142857,236.13859999999997
2017-12-07,2017,12,7,Thursday,49,2017-49,264.07,264.43,262.94,264.07,77218600,242.33,0.003152704244051119,240.30714285714288,236.396
2017-12-08,2017,12,8,Friday,49,2017-49,265.16,265.52,264.03,265.51,76563900,243.65,0.005453280828094709,240.80857142857144,236.6742
2017-12-11,2017,12,11,Monday,50,2017-50,266.31,266.38,265.48,266.31,83077500,244.38,0.003012960049439739,241.33357142857145,236.951
2017-12-12,2017,12,12,Tuesday,50,2017-50,267.21,267.32,266.35,266.78,85195800,244.81,0.0017647577429182881,241.77857142857144,237.2164
2017-12-13,2017,12,13,Wednesday,50,2017-50,267.06,267.56,266.65,266.75,102905400,244.79,-0.00011231571061187662,242.23714285714286,237.4714
2017-12-14,2017,12,14,Thursday,50,2017-50,267.09,267.22,265.6,265.66,100666700,243.79,-0.004086270149750715,242.585,237.701
2017-12-15,2017,12,15,Friday,50,2017-50,265.45,267.04,265.39,266.51,144610300,245.82,0.008327499318539155,243.08642857142857,237.9436
2017-12-18,2017,12,18,Monday,51,2017-51,268.1,268.6,267.98,268.2,83653600,247.37,0.006341252574294964,243.5257142857143,238.22259999999997
2017-12-19,2017,12,19,Tuesday,51,2017-51,268.48,268.53,267.09,267.17,82382900,246.42,-0.0038404488750151122,243.90714285714284,238.49020000000002
2017-12-20,2017,12,20,Wednesday,51,2017-51,268.27,268.33,266.69,267.03,76751500,246.29,-0.0005240981752788754,244.12857142857143,238.74300000000002
2017-12-21,2017,12,21,Thursday,51,2017-51,267.74,268.39,267.3,267.58,67032300,246.8,0.002059886320592952,244.42285714285714,238.9986
2017-12-22,2017,12,22,Friday,51,2017-51,267.6,267.64,266.9,267.51,78720900,246.74,-0.00026177118688130996,244.73357142857142,239.26
2017-12-26,2017,12,26,Tuesday,52,2017-52,267.05,267.44,266.89,267.19,45244400,246.44,-0.001196027481916273,245.08499999999998,239.50959999999998
2017-12-27,2017,12,27,Wednesday,52,2017-52,267.38,267.73,267.01,267.32,57751000,246.56,0.00048641381692626773,245.44214285714287,239.7554
2017-12-28,2017,12,28,Thursday,52,2017-52,267.89,267.92,267.45,267.87,45116100,247.07,0.002057342066784651,245.78071428571428,240.0082
2017-12-29,2017,12,29,Friday,52,2017-52,268.53,268.55,266.64,266.86,96007400,246.14,-0.0037705139656682984,245.95857142857145,240.23780000000002
2018-01-02,2018,1,2,Tuesday,00,2018-00,267.84,268.81,267.4,268.77,86655700,247.9,0.007157440949531413,246.20999999999998,240.50119999999998
2018-01-03,2018,1,3,Wednesday,00,2018-00,268.96,270.64,268.96,270.47,90070400,249.47,0.006324985638322289,246.54285714285714,240.7718
2018-01-04,2018,1,4,Thursday,00,2018-00,271.2,272.16,270.54,271.61,80636400,250.52,0.004215089510327674,246.95214285714286,241.08180000000002
2018-01-05,2018,1,5,Friday,00,2018-00,272.51,273.56,271.95,273.42,83524000,252.19,0.006663953389784982,247.55214285714285,241.417
2018-01-08,2018,1,8,Monday,01,2018-01,273.31,274.1,272.98,273.92,57319200,252.65,0.001828413727206879,248.04000000000002,241.78459999999998
2018-01-09,2018,1,9,Tuesday,01,2018-01,274.4,275.25,274.08,274.54,57254000,253.22,0.002263846461396213,248.45785714285714,242.15759999999997
2018-01-10,2018,1,10,Wednesday,01,2018-01,273.68,274.42,272.92,274.12,69574300,252.83,-0.001529965633320196,248.9157142857143,242.4844
2018-01-11,2018,1,11,Thursday,01,2018-01,274.75,276.12,274.56,276.12,62361500,254.68,0.007295763111510256,249.51500000000001,242.86579999999998
2018-01-12,2018,1,12,Friday,01,2018-01,276.42,278.11,276.08,277.92,90816100,256.34,0.0065192814920311815,250.19642857142858,243.273
2018-01-16,2018,1,16,Tuesday,02,2018-02,279.35,280.09,276.18,276.97,106555100,255.46,-0.003418563484265613,250.8192857142857,243.65640000000002
2018-01-17,2018,1,17,Wednesday,02,2018-02,278.03,280.05,276.97,279.61,113258800,257.9,0.009532061356500199,251.63785714285714,244.0868
2018-01-18,2018,1,18,Thursday,02,2018-02,279.48,279.96,278.58,279.14,100728000,257.46,-0.0016810232871306008,252.41642857142855,244.49259999999998
2018-01-19,2018,1,19,Friday,02,2018-02,279.8,280.41,279.14,280.41,140920100,258.64,0.004549700655441802,253.24285714285716,244.91459999999998
2018-01-22,2018,1,22,Monday,03,2018-03,280.17,282.69,280.11,282.69,91322400,260.74,0.008130989761277352,254.28571428571428,245.382
2018-01-23,2018,1,23,Tuesday,03,2018-03,282.74,283.62,282.37,283.29,97084700,261.29,0.0021223346312975178,255.24214285714288,245.8524
2018-01-24,2018,1,24,Wednesday,03,2018-03,284.02,284.7,281.84,283.18,134816100,261.19,-0.0003882258708394204,256.0792857142857,246.338
2018-01-25,2018,1,25,Thursday,03,2018-03,284.16,284.27,282.4,283.3,84587300,261.3,0.00042366237310287325,256.8492857142857,246.82719999999998
2018-01-26,2018,1,26,Friday,03,2018-03,284.25,286.63,283.96,286.58,107743100,264.33,0.011577926003301986,257.71642857142854,247.37259999999998
2018-01-29,2018,1,29,Monday,04,2018-04,285.93,286.43,284.5,284.68,90118300,262.57,-0.00662982762032549,258.425,247.89379999999997
2018-01-30,2018,1,30,Tuesday,04,2018-04,282.6,284.74,281.22,281.76,131796400,259.88,-0.010257276873951504,258.9007142857143,248.385
2018-01-31,2018,1,31,Wednesday,04,2018-04,282.73,283.3,280.68,281.9,108364800,260.01,0.0004969595283299544,259.4135714285714,248.83880000000002
2018-02-01,2018,2,1,Thursday,04,2018-04,281.07,283.06,280.68,281.58,90102500,259.72,-0.001135326506429113,259.7735714285714,249.3006
2018-02-02,2018,2,2,Friday,04,2018-04,280.08,280.23,275.41,275.45,173174800,254.06,-0.021769686603700933,259.6107142857143,249.6412
2018-02-05,2018,2,5,Monday,05,2018-05,273.45,275.85,263.31,263.93,294681800,243.44,-0.04182274382977069,258.7521428571428,249.7384
2018-02-06,2018,2,6,Tuesday,05,2018-05,259.94,269.7,258.7,269.13,355026800,248.23,0.019702332911866183,258.06142857142856,249.93559999999997
2018-02-07,2018,2,7,Wednesday,05,2018-05,268.5,272.36,267.58,267.67,167376100,246.89,-0.005424780719939237,257.30642857142857,250.095
2018-02-08,2018,2,8,Thursday,05,2018-05,268.01,268.17,257.59,257.63,246449500,237.62,-0.037508949390946955,255.805,250.07139999999998
2018-02-09,2018,2,9,Friday,05,2018-05,260.8,263.61,252.92,261.5,283565300,241.19,0.015021336311825229,254.40857142857143,250.07080000000002
2018-02-12,2018,2,12,Monday,06,2018-06,263.83,267.01,261.66,265.34,143736000,244.74,0.014684717929356106,253.22642857142858,250.14399999999998
2018-02-13,2018,2,13,Tuesday,06,2018-06,263.97,266.62,263.31,266.0,81223600,245.34,0.0024872453313726783,252.09428571428572,250.187
2018-02-14,2018,2,14,Wednesday,06,2018-06,264.31,270.0,264.3,269.59,120735700,248.66,0.013496116219731569,251.19142857142856,250.3066
2018-02-15,2018,2,15,Thursday,06,2018-06,271.57,273.04,268.77,273.03,111200300,251.83,0.01276042937114652,250.29857142857145,250.49540000000002
2018-02-16,2018,2,16,Friday,06,2018-06,272.32,275.32,272.27,273.11,160420100,251.9,0.00029284044201038917,249.53642857142856,250.703
2018-02-20,2018,2,20,Tuesday,07,2018-07,272.03,273.67,270.5,271.4,86369700,250.33,-0.006261061969685011,248.8542857142857,250.8784
2018-02-21,2018,2,21,Wednesday,07,2018-07,271.9,274.72,269.94,270.05,98883700,249.08,-0.004974356214156872,248.07357142857146,251.0134
2018-02-22,2018,2,22,Thursday,07,2018-07,271.1,273.05,269.64,270.4,110511300,249.4,0.0012960270791000372,247.33642857142857,251.1284
2018-02-23,2018,2,23,Friday,07,2018-07,271.79,274.71,271.25,274.71,92766400,253.38,0.01593929454033005,247.28785714285712,251.3084
2018-02-26,2018,2,26,Monday,08,2018-08,275.93,278.01,275.26,277.9,86491400,256.32,0.01161217590767838,248.20785714285716,251.5386
2018-02-27,2018,2,27,Tuesday,08,2018-08,278.11,278.92,274.36,274.43,99099200,253.12,-0.012486546209602878,248.55714285714288,251.7052
2018-02-28,2018,2,28,Wednesday,08,2018-08,275.68,276.19,271.29,271.65,121907800,250.56,-0.010129796036866034,248.8192857142857,251.84060000000002
2018-03-01,2018,3,1,Thursday,08,2018-08,271.41,273.17,266.0,267.7,176855100,246.91,-0.01454095350614626,249.48285714285717,251.86239999999998
2018-03-02,2018,3,2,Friday,08,2018-08,265.8,269.72,264.82,269.08,139083200,248.19,0.005154965049675608,249.9828571428571,251.8788
2018-03-05,2018,3,5,Monday,09,2018-09,267.73,272.89,267.61,272.19,97307400,251.05,0.01155818498961314,250.43357142857144,251.9714
2018-03-06,2018,3,6,Tuesday,09,2018-09,273.3,273.39,271.18,272.88,79213200,251.69,0.002535146585213255,250.88714285714286,252.0794
2018-03-07,2018,3,7,Wednesday,09,2018-09,270.42,273.18,270.2,272.78,87063500,251.6,-0.00036647906616404935,251.09714285714287,252.1754
2018-03-08,2018,3,8,Thursday,09,2018-09,273.55,274.24,272.42,274.1,66901200,252.82,0.00483893329018481,251.16785714285714,252.297
2018-03-09,2018,3,9,Friday,09,2018-09,275.7,278.87,275.34,278.87,113625300,257.22,0.0174024926508336,251.54785714285714,252.5126
2018-03-12,2018,3,12,Monday,10,2018-10,279.2,279.91,278.08,278.52,71924800,256.89,-0.00125491787329568,252.0164285714286,252.71920000000003
2018-03-13,2018,3,13,Tuesday,10,2018-10,279.84,280.41,276.03,276.72,91968900,255.23,-0.006462982350746271,252.45571428571427,252.88240000000002
2018-03-14,2018,3,14,Wednesday,10,2018-10,277.81,278.02,274.67,275.3,105895100,253.92,-0.005131549346481523,252.7785714285714,253.03799999999998
2018-03-15,2018,3,15,Thursday,10,2018-10,275.88,276.61,274.43,275.0,83433000,253.65,-0.0010897728885658209,252.79785714285714,253.153
2018-03-16,2018,3,16,Friday,10,2018-10,274.5,275.39,274.14,274.2,100343700,253.92,0.0010840436415997523,252.62642857142856,253.24200000000002
2018-03-19,2018,3,19,Monday,11,2018-11,273.35,274.4,268.62,270.49,109208400,250.49,-0.013530223333776181,252.4385714285714,253.2414
2018-03-20,2018,3,20,Tuesday,11,2018-11,270.94,271.67,270.18,270.95,59757300,250.91,0.0017007993086664008,252.46357142857144,253.21579999999997
2018-03-21,2018,3,21,Wednesday,11,2018-11,270.9,273.27,270.19,270.43,78709600,250.43,-0.0019192116436348439,252.71499999999997,253.1714
2018-03-22,2018,3,22,Thursday,11,2018-11,267.91,268.87,263.36,263.67,148785900,244.17,-0.024997117992670348,252.42785714285716,252.99040000000002
2018-03-23,2018,3,23,Friday,11,2018-11,264.17,264.54,257.83,258.05,183534800,238.97,-0.0213146364044553,251.565,252.7132
